"","cu70","Ac62","Ac50","Ac41","Ac7","Ac31","cu12","cu80","cu76","cu19","Ap20","Ap14","Ap24","Ap5","Ap19","Ap22"
"ABQ.23.3","0.108728649166414","0.105727375394353","0.110631677451891","0.114333612821596","0.134425718069105","0.165798517390923","0.105885470636547","0.220013521287356","0.120104475485737","0.28763325179547","0.0816740106326563","0.101444918983713","0.107395169124724","0.0587745779058454","0.0918582737084472","0.138803999671729"
"Quant.24.3","0.213997859061999","0.217886160633183","0.212358359064398","0.184596099383546","0.219376457839895","0.20286921373524","0.194301232084132","0.160818661076942","0.169900201057777","0.178205341652332","0.213265045730824","0.1991884341122","0.193334908183432","0.200640043826813","0.233313998179021","0.190642407301158"
"Sigma.24.3","5.12427262206874","3.94687261723694","3.97826132859059","3.74558420093311","4.55211035697867","4.63723046124985","4.1794037925631","3.11018701121835","4.24722978939791","3.60520589890394","4.34146655761083","3.82143911946921","4.243956126479","3.90283548395518","3.48571490927511","4.16988948909029"
"Connect.24.3","0.210589286250728","0.053104171625308","0.150971010012565","0.182743763094525","0.0533856935777735","0.149250361943273","0.126527427211828","0.322321109525318","0.0610059639477415","0.150367323449899","0.179208189456801","0.132062966975991","0.315718346426151","0.213304154512448","0.138617986306465","0.246805187303418"
"Tau1.24.3","863.487263607725","1278.61536189394","1093.09499911442","1041.32003061983","1110.46971351941","1062.43299657274","1014.35514945484","884.013471839092","1402.7035432299","1084.11033979355","684.073583847769","1170.36316957393","1401.01928520605","1162.7707837218","734.444580246422","1155.81024896255"
"Tau2.24.3","1417880.05405893","1418442.53074585","1438424.46982274","1534452.12437685","1283219.26945969","1970563.43874846","1905041.77568995","3258573.54722004","1741671.52847508","1952835.04925498","2165812.15393238","1685229.1847931","1476382.88266424","1936052.8828573","2052893.70005855","2086176.88569688"
"NPQ.24.3","0.410909896633137","0.193850438894171","0.529013794026747","0.425082397271923","0.283476432579852","0.302473234123572","0.485434665578304","0.492274576762245","0.357080040539549","0.319343195521166","0.297113530760373","0.353303602355335","0.245981254525959","0.302600500402179","0.389751293580724","0.360129865178992"
"qP.24.3","0.831033752004167","0.878296860025759","0.870319382267779","0.538427993199202","0.862557009109576","0.916324353301926","0.888075176468488","0.844229776507114","0.891678659877756","0.907247717649824","0.784778709959511","0.77950806619531","0.726796332704848","0.7445949823869","0.837556490589191","0.776553280396108"
"ABQ.24.3","0.0254985442148306","0.119265876961339","0.106138623747518","0.156821470489817","0.162990162655329","0.0920479759652906","0.0472290391919434","0.223816087635877","0.146643417665311","0.267914817615066","0.054614430979142","0.0602566580153189","0.0706441577647889","0.0456350744072366","0.109146792031445","0.100353838759855"
"Quant.25.3","0.210122762413527","0.226805570486457","0.218860363998259","0.191872004752605","0.228387483296046","0.192693466305381","0.189424913333776","0.158710238848308","0.167921418678933","0.173390464759152","0.211415524094506","0.19952623004452","0.185001911466192","0.196325557872786","0.231538040791114","0.186300319122483"
"Sigma.25.3","5.07757181406852","3.94990380722716","4.04330372320341","3.82748174967525","4.43028798234855","4.7016973179606","4.38657763983329","2.97841011719631","4.03375563178052","3.76090202592786","4.20791031871151","3.94879211683516","4.28046767597549","3.82469651431563","3.37161487153439","4.25201279930725"
"Connect.25.3","0.228384238130442","0.008311900391464","0.137505701202341","0.103882443500357","0.00594195063031205","0.218172242236758","0.240164598976506","0.288050484739128","0.072536090351511","0.248361815923985","0.18071080210319","0.191061404309569","0.353973240557556","0.163427089615114","0.164118885101595","0.263486985510781"
"Tau1.25.3","909.057813590349","1296.78779685417","1054.52339135918","1043.20682802526","1101.78118968227","1018.29010336719","1042.92034184276","830.172279914113","1433.03788689749","1065.65915814008","693.70508755794","1162.59826088043","1361.5342883833","1111.49385632689","725.640822255933","1203.93630912371"
"Tau2.25.3","1416998.36829051","1506980.99119496","1306089.37281386","1462960.29803901","1265091.99024961","1652659.25828315","1846373.06891536","2969925.86167646","1827581.45792398","1890471.27490549","2235577.45707498","1738026.28593389","1543729.80779532","1751498.12182428","1851979.17426404","2024864.61923332"
"NPQ.25.3","0.40783056965554","0.177082802375429","0.507018205542771","0.418588394256631","0.263451235364492","0.289861748405172","0.474343314934759","0.455085306710307","0.328130189088339","0.30641762618153","0.280808294206922","0.34428451063512","0.241623846347497","0.283413208225962","0.377721475104692","0.346018348585844"
"qP.25.3","0.823582888888158","0.8738283215107","0.864568215746974","0.541586490583697","0.857035844729528","0.883560121152301","0.87373737869729","0.813709705519077","0.857641360097334","0.883555323782874","0.766498412635078","0.772407381204372","0.708278537787161","0.720433720108801","0.826149281060184","0.758403421104612"
"ABQ.25.3","0.0343798057594564","0.118589474980149","0.0915244796374902","0.138385293110147","0.185389998770413","0.0794256114908916","0","0.256702568349831","0.189534804897501","0.236298640690584","0.0836972626058842","0.028938840927323","0.0626487353753085","0.0647424880434299","0.138307634870366","0.0826358822100905"
"Quant.26.3","0.215984322539645","0.220118587109951","0.21416596202639","0.19775094436916","0.227889348968871","0.197531791610737","0.187116185930347","0.174527515255859","0.170159049800964","0.1818283539264","0.20883093165554","0.200895338051339","0.189529236763685","0.20772219705675","0.230873436831676","0.187598750875984"
"Sigma.26.3","4.83946818790219","4.18336746560384","3.97892946163667","3.88180273788621","4.59382996318364","4.53832516007694","4.13578214802794","2.87876265955914","4.14032870804046","3.82553249004169","4.14022090813148","3.83038327208644","4.15581926160712","3.70374029871975","3.49407771303366","4.34253284261976"
"Connect.26.3","0.192628407296937","0.100009790620174","0.105117698557927","0.00785852463731155","0.108586037713169","0.207304838234399","0.121026196506257","0.221060429111433","0.0766469165851862","0.265706194999822","0.191952872194427","0.223946075213237","0.276904984371366","0.0444541466407447","0.179429635924462","0.183493283794586"
"Tau1.26.3","847.106650167153","1292.60308259542","1034.78675681753","1150.90007296146","1104.84309564557","968.708966890765","1151.04252133633","836.06131205465","1456.7479367569","1063.66263419708","696.860094709158","1215.79715444971","1375.54838119755","1110.22329677399","752.802726088207","1216.85150869224"
"Tau2.26.3","1462730.75683943","1506649.27225829","1282830.49711244","1607438.98062245","1184066.07318822","1687239.28061471","1781338.57434453","2366947.26342792","1860141.33030313","1725033.00196741","2285945.30969555","1745193.00413836","1636735.32145649","1816480.12051286","2667538.07840033","1990553.36315178"
"NPQ.26.3","0.394661483051002","0.165089642667073","0.505356976920814","0.405358399982278","0.258408779845531","0.273749116067819","0.471282533632445","0.422249406121433","0.309505635101284","0.286887360308474","0.266640809036308","0.33041486431476","0.22598764138792","0.267585102485675","0.379432298517506","0.324836881666059"
"qP.26.3","0.821528433623341","0.841992059059781","0.857943985418341","0.540101884314362","0.850776754043943","0.873832528124175","0.868472313369853","0.809413563399945","0.841104346264774","0.876228128780529","0.748693391922167","0.762519397093293","0.698633861636425","0.722691722127474","0.826541562621274","0.741748160990714"
"ABQ.26.3","0.0796608334174154","0.0664926807933299","0.105988503311788","0.126156949411494","0.155319056714286","0.111413256414067","0.0571733849021481","0.281570768637139","0.168122062796026","0.223174562223169","0.0984371186173743","0.0580571704377426","0.0899446660273319","0.09432005291177","0.107009488565779","0.0631063455894073"
"Quant.27.3","0.219960872259022","0.220655836225059","0.230826218506248","0.19589150374798","0.213795817894638","0.197834661517114","0.194493284935741","0.186935153960416","0.170645803763336","0.180659390721623","0.213841965434905","0.204048822692898","0.190073285035568","0.209192610196332","0.233360925233608","0.192180772233477"
"Sigma.27.3","4.69581511219694","4.28801147548747","3.66641478615395","3.91608498709544","4.72347758836535","4.50288626833768","4.11575591888713","3.15210771891625","4.32421723157911","3.85104769787741","4.15851321667521","3.73307182367164","4.41911031241106","3.69209036397817","3.6564156719295","4.28958404907409"
"Connect.27.3","0.0965347998122859","0.0916978902287105","0.0195623137382214","0.0304148917552295","0.187762532777602","0.212808808840512","0.0383644085748139","0.215167864714733","0.153783275944826","0.244118542345329","0.218860122740814","0.188577478207788","0.237359578707303","0.081795509254136","0.192835636415753","0.171221060157147"
"Tau1.27.3","795.414672243357","1285.99198108789","999.886367641753","1143.91450482515","1014.46942231214","991.969198579349","1104.44859956015","806.071824908127","1414.18241789106","1146.14961067327","728.531520676351","1258.38252507923","1357.6347148187","1122.0774159789","752.603808143274","1233.58564140742"
"Tau2.27.3","1605863.16971356","1384902.8686955","1267916.07757319","1617000.30365779","1140529.24543802","1674126.11046488","1657546.70078977","2441960.19260438","1657972.02821367","1792530.39544517","2288611.85180869","1751134.98035994","1685415.68591338","1821432.40667851","2864057.77123728","1845488.57811416"
"NPQ.27.3","0.379108339324142","0.159758460235702","0.471959473524417","0.393137538196554","0.252422056281668","0.258719496687554","0.44688080582835","0.394877552539276","0.28774515453343","0.268891977546617","0.255496979872549","0.317397720831696","0.214032874576556","0.246727718185327","0.37561688778304","0.308449176820602"
"qP.27.3","0.815043228119091","0.835335735290646","0.857000050872974","0.532119828701346","0.819545308878661","0.856634576722144","0.860283782827289","0.80460242187648","0.81738303971819","0.852320402203101","0.745596201484483","0.755757932264227","0.686138956080822","0.704811634159925","0.827030655038709","0.733735505957226"
"ABQ.27.3","0.106979858326412","0.043141648415541","0.176206313267739","0.118439580123857","0.13148036890675","0.118352056146597","0.0617387273593206","0.213354279779094","0.131175043265971","0.217993358678683","0.0944538368641156","0.0819873660755043","0.0322883027237147","0.0971688250797288","0.0655203549959009","0.0745299526131165"
"Quant.28.3","0.223989967474474","0.231445565251097","0.221473363138243","0.20183739467572","0.228453240188293","0.202745481487073","0.196378488024371","0.186709802991086","0.158049617906727","0.192519912441916","0.213201141386055","0.207768562361458","0.198418550180832","0.211802876670311","0.228903652381219","0.191563803930332"
"Sigma.28.3","4.57190139927321","4.0303413637607","3.62488220138033","4.04719120224283","4.69113633667754","4.59690997610939","4.233919565131","3.39024732348066","4.35874232928724","3.7445562047307","4.06946955689399","3.80750966991577","4.56655667679646","3.87905155985588","3.6287509510366","4.15475705985829"
"Connect.28.3","0.0913915406642984","0.0165449633158507","0.0310500583687236","0.235072511133261","0.101108190555285","0.160275925378369","0.120415197962551","0.22710556946117","0.26760323916444","0.211354386921084","0.235465669283801","0.151277905733062","0.207509490212247","0.215249536965984","0.178951898497067","0.156445641927609"
"Tau1.28.3","808.795868085716","1260.01609359588","1009.47236309269","1052.1040619532","1063.48495478097","1058.824800274","1038.06826373612","792.67720024138","1364.42376779066","1235.53125976059","740.168661512932","1240.46507759736","1357.64279126492","1154.03977016958","719.751863426908","1272.58365164477"
"Tau2.28.3","1601868.68909241","1302461.50107344","1302034.00978921","1546709.24442833","1286800.4277055","1847246.85905195","1667556.74607848","2604542.47028177","1539960.74174774","1884123.69011326","2350196.52261425","1878957.67647674","1616774.92172897","1779780.3570897","2088622.26116478","1981082.04321869"
"NPQ.28.3","0.367895750527559","0.134937895385855","0.462988399967903","0.387992604610806","0.246455798672571","0.246734981881494","0.452732281096749","0.389191344110399","0.285268345929494","0.253066533626914","0.2483788642884","0.316535208996568","0.218225699498783","0.242689789157736","0.376921782579206","0.293530100544151"
"qP.28.3","0.811870737338686","0.822120624108278","0.839773369960856","0.534818515521503","0.838819097297643","0.851469176727196","0.867154149871239","0.799687106702012","0.792028887840886","0.855472499212249","0.737451302502993","0.760396890560828","0.704992812755113","0.704887602242717","0.821969813494767","0.719165500086017"
"ABQ.28.3","0.130544977230483","0.100640048260993","0.185538121894355","0.0889259075517426","0.137427049389405","0.0999425730527682","0.0348011792418864","0.153923728081419","0.124238234841212","0.239617877879225","0.113843734230107","0.0636820972454419","0","0.0514509851845822","0.0725906995296495","0.103618633163744"
"Quant.29.3","0.217448349289684","0.22586565256335","0.228877409782178","0.181219032176543","0.231146510884227","0.203470259773057","0.198227719694711","0.189007533406343","0.171416615931545","0.187446637154506","0.216206058063935","0.209285789547358","0.201022231988861","0.200211487724657","0.2380122249087","0.194993407586223"
"Sigma.29.3","4.75578597834921","3.70867786534166","3.75619002251157","3.94915339441626","4.74892923426551","4.58347532318832","4.3819695991013","3.34733030645592","4.19970519478713","3.88347156869341","4.04757309798226","3.68423357445086","4.01559977385693","3.71612569848399","3.48829466993323","4.57745957823066"
"Connect.29.3","0.181174077509426","0.0422969023422376","0.162646120422529","0.299839020732594","0.116311716505139","0.172392967832892","0.274615573470431","0.175428587710916","0.228951101016726","0.242709945030115","0.206471627783525","0.224419573372011","0.153426896132908","0.210589867114092","0.206811821434695","0.156225135023871"
"Tau1.29.3","762.759946733592","1043.40663010143","989.729299036396","1020.13477129999","1061.72671187689","1115.48756856484","966.895215430538","904.794872913891","1051.29500524639","1102.81248727716","732.926373914279","1225.29359998857","1440.22286171165","1118.11690403915","762.298159705562","1204.13335976462"
"Tau2.29.3","2050996.09930202","1479278.44760606","2356965.52503631","2409540.51576666","1848696.87394455","2580640.93090201","2434440.52741731","2865822.00889033","2028212.26148979","2868924.29225959","2700763.33306317","2438309.39569305","1983130.3687801","2593710.67361333","2419648.24330482","2624312.47342115"
"NPQ.29.3","0.367086588152484","0.126952808192901","0.460734511739388","0.394148050846996","0.230647505741477","0.233775232744933","0.411889473800478","0.368858834854949","0.268305687893382","0.238207145207478","0.23634605920561","0.308323590192945","0.208670727820495","0.238865336478481","0.362074529438352","0.29050617782078"
"qP.29.3","0.802262475168463","0.797291898177934","0.847397659384525","0.519401076242789","0.82613188059238","0.836992468116329","0.838640135495925","0.7861505739853","0.796111795114447","0.827011223005012","0.730064646695484","0.755399676305454","0.698710952593145","0.683080889750719","0.823058690960481","0.721453496300076"
"ABQ.29.3","0.0955749818336197","0.172418402078748","0.156035034989135","0.110995462047146","0.126800500378873","0.102573026814732","0.00105048653194806","0.164634176701104","0.156192094719502","0.211409258894765","0.118611845648938","0.0939973492531996","0.120650402904018","0.091291436621632","0.108487475903221","0.0124213246990514"
"Quant.30.3","0.165792792544483","0.167780708335091","0.145764221283479","0.138362020513118","0.162348642961156","0.140577027984492","0.11858887929298","0.11653389442726","0.131470202275201","0.127823262094819","0.12888930435354","0.110994789019219","0.109860009459773","0.119891525657742","0.129398695934026","0.103414544517869"
"Sigma.30.3","4.57985991660947","3.93522511949919","3.95946237622092","3.82043485590263","4.78300810059494","4.71903303493698","4.27007164415531","3.29588261180675","4.54786189759557","3.82921507707233","4.05244472483106","3.64068587391718","4.07581594847347","3.6958830355207","3.44471437443466","4.63503282595257"
"Connect.30.3","0.18860731103063","0.191396249173178","0.282539962332463","0.095181401354563","0.25431126124621","0.139291628277448","0.308888808232822","0.286539280951224","0.235502080588436","0.248379760082403","0.204559820838975","0.310602125891586","0.180882968824856","0.128320583026562","0.317141378507905","0.140768689426001"
"Tau1.30.3","812.971766394249","953.76285485587","840.67407800301","934.320757297055","1052.86887549084","1067.90038094675","930.223619083225","862.207276957726","902.028773122297","990.312476797392","766.896590550444","1081.56964030629","1404.85578050246","1130.28120994583","798.373119205115","1110.95666825486"
"Tau2.30.3","2572968.45842947","1846929.23945605","2953676.78626961","2813171.83328599","2242724.46832647","2803702.80401328","3844121.17056921","3840904.62900865","2365360.16069552","3989819.80683955","3331820.18623031","2503222.03448578","2460747.53333515","3406385.82268045","3126549.65202861","2653110.80421312"
"NPQ.30.3","0.338604296715766","0.141651236452179","0.42223099116241","0.353190687785669","0.20929284351801","0.234887476091826","0.339265880936719","0.331658669813749","0.311953284610165","0.292060439707218","0.245450184942491","0.249158808861549","0.170980490601445","0.160314920677853","0.276392359431796","0.262063873367569"
"qP.30.3","0.70700483672491","0.690245327823588","0.716850061434019","0.45717010317788","0.676592940319788","0.718081529760055","0.663474152554087","0.649241010703395","0.776103827808502","0.781797720981962","0.599476341369324","0.550503306260501","0.494375719000173","0.465433852774308","0.593930885873791","0.555341294108709"
"ABQ.30.3","0.129031477207732","0.12186498509086","0.110362493435639","0.139971638312942","0.120534319612944","0.0760313442772335","0.0265596565805699","0.177473556703293","0.0862401898879903","0.222426763769051","0.117551013863318","0.104706315262045","0.107464061667414","0.0962413986715789","0.11962540515435","0"
"Quant.31.3","0.167767708398473","0.153078851250042","0.140695764280802","0.154532889835815","0.170575214647556","0.151020463260534","0.1310679807555","0.105805814795124","0.128767206157661","0.12828450480647","0.149093495312602","0.123915981034152","0.12308023045079","0.136007148026123","0.143478511047386","0.124901194279448"
"Sigma.31.3","4.60391736400629","4.31182877074121","3.91685201308403","3.99097985121014","4.78395602547387","4.60649209768194","3.71350326977005","3.45537580124363","4.88572457139701","3.55057065595962","4.03088731942695","3.65141848906429","4.1098611728296","3.78355790758062","3.18029023048652","4.0669417077409"
"Connect.31.3","0.198010267132571","0.19902030735315","0.263678878157325","0.14583245254333","0.198707779963732","0.0556565405488543","0.116324024150128","0.368253637390589","0.24433449944727","0.294289550047703","0.224279581399752","0.279110337131541","0.168361250601265","0.181738306706202","0.230997228054121","0.16521982833013"
"Tau1.31.3","878.426120263794","970.260238845717","784.422841644522","952.723004716554","1092.05848819982","975.215324903558","950.001724088323","797.007548709582","1034.99486328255","1036.2943700358","736.830231645009","924.514644012993","1274.30479605225","1100.90580017601","772.714514447722","1101.27422449294"
"Tau2.31.3","2796258.24681579","1888061.46173053","2292604.13691302","2716845.99148415","2187585.69377299","2485494.34879516","3816969.51702993","5601907.40479664","2600618.10062148","4514611.93743895","3334761.35614756","2092565.58445481","2593414.88152727","3490268.60768924","3429432.89552739","2582316.70278402"
"NPQ.31.3","0.410882610752073","0.215408496751436","0.514310284526913","0.393966978547154","0.242670160502489","0.28946102304987","0.385421033150606","0.437754941042288","0.397101131489048","0.37619637276733","0.325969045157818","0.312950529648482","0.239819402582019","0.208172058116641","0.330462195583369","0.332609053901256"
"qP.31.3","0.76953316936514","0.772097405287688","0.776397678790379","0.495211556135404","0.732127783336904","0.806773634531213","0.723506423023021","0.729285273793995","0.864308297563825","0.881886129933082","0.71457886568178","0.635316624776792","0.603358110117191","0.549049580134798","0.665486284350235","0.658381522719195"
"ABQ.31.3","0.124456385435738","0.037826882350671","0.11993646424606","0.101579795907455","0.120360021894632","0.0980664302237577","0.153439520584621","0.137670147028563","0.0183565690550982","0.279009233001353","0.122245293942212","0.102067020663528","0.100008723484681","0.0748021596634758","0.187204970044679","0.122564637521185"
"Quant.32.3","0.163802792366809","0.16885844345173","0.145393491281953","0.13850408705609","0.177272820703482","0.156411590614416","0.131502255946006","0.108656342278391","0.1318531875426","0.114357908819036","0.155024948206889","0.140972838499703","0.134319143146124","0.138051414056835","0.146967072674735","0.139777823846373"
"Sigma.32.3","4.93596311645044","4.19376114453987","3.61250992397427","4.03157636567179","4.91439602911376","4.22074465191271","4.01641696667452","3.45732567783644","4.82733532186021","3.9428156339605","3.99693736499148","3.62333378099319","3.78270667742667","3.57009488096953","3.11731592555205","3.90395797085361"
"Connect.32.3","0.218810761057139","0.0935630109535663","0.274732532326983","0.259278658940299","0.213649986051104","0.153713474198432","0.165552709764174","0.272212676082668","0.275396711362699","0.258856219586464","0.232686382985927","0.285115907301391","0.159327735095699","0.219522040777881","0.118301033979236","0.261490288850585"
"Tau1.32.3","798.023147068202","1027.34208018838","820.436820310864","990.550803442451","1044.08513678029","946.396883990623","992.040451669186","820.87224288813","1165.26189929765","974.653241218552","691.82056300563","947.480409501161","1355.93549336723","1023.23919101885","802.767503187432","1201.46976172315"
"Tau2.32.3","2607926.77197368","2026050.41908605","2119619.6610657","3066211.32320699","2157490.11180618","2609876.62116276","3567427.23903963","4897288.34504421","2896856.09216379","3616743.55845348","3110065.63755244","2154077.29731993","2752649.71990122","3179065.4729547","3157457.87576662","3067643.73482875"
"NPQ.32.3","0.478158199446411","0.234267060180138","0.565496434857715","0.434901671995201","0.264396908083279","0.326196607100102","0.441020712805366","0.514109829640711","0.424339991013991","0.431852769929703","0.374919758804046","0.36932006336993","0.284564624034593","0.260394068554468","0.349587380459951","0.398625896215885"
"qP.32.3","0.814872666570476","0.831769355602917","0.815087187893467","0.50292895264988","0.769040064361658","0.859446878930022","0.771055733363253","0.793417644153573","0.896667634214744","0.917719658334876","0.768751492125611","0.711548298894071","0.672178515524377","0.60928190365301","0.687358818042928","0.738220419440654"
"ABQ.32.3","0.0613100438943966","0.0641733589933579","0.188318004862344","0.0924410053928845","0.096375637143835","0.173594307709923","0.0843848447585763","0.137183532289006","0.0300881806938625","0.199358654279442","0.129638140706388","0.108973428588997","0.171650119520618","0.127000523224022","0.203299476632462","0.157728085765761"
"Quant.33.3","0.158347123710618","0.175586644901913","0.146106889515198","0.141065689257102","0.171158772879419","0.148645910692915","0.115829675727909","0.107425787237478","0.135908116240084","0.122716206027343","0.164696758642708","0.134552150188812","0.131080656247666","0.139495470432304","0.157657329564506","0.129061184941881"
"Sigma.33.3","4.72904938310738","3.9248506390847","3.74128160829705","4.12266028378881","4.82269703503018","4.41968862210405","4.15887007649342","3.64923258555733","4.67578058248674","3.99744984064731","3.73687701827722","3.41328339376442","3.96653418125276","3.63832433254425","3.36807499469348","3.91493131090985"
"Connect.33.3","0.301941553732423","0.156694108482844","0.179847933359604","0.239584390514209","0.168931495688983","0.31662768894447","0.208011815689801","0.335371030986299","0.189502442794442","0.152886341128513","0.244640155942185","0.254555584887745","0.171620353977026","0.18498822203521","0.176245212587275","0.235523678419255"
"Tau1.33.3","838.165914512411","1103.47864943557","903.418953519235","1023.13799325795","1000.9525244252","876.544626091637","947.752822703447","760.512297401845","1201.50998580919","879.943153945993","687.734997558983","1084.19686997399","1308.82721742058","1057.8905545056","820.361454181322","1152.75994478547"
"Tau2.33.3","2398967.35826489","2217027.52794242","2449536.6324901","3026085.03147405","2125335.86838628","2469520.94127216","3092880.08048534","3596303.22024368","2466717.25722887","2450610.25808984","3307620.18039371","2543331.98562979","2509999.93344122","2607060.78256448","3093002.78101976","2968022.40188732"
"NPQ.33.3","0.522326568283507","0.264047360849087","0.612777616437325","0.457698108902344","0.294355278221645","0.353755931051608","0.503627303346949","0.553947390718634","0.443912912838011","0.465637206583131","0.418046207260899","0.439356985226532","0.344138219536747","0.307880508095162","0.394928800029502","0.464823984394002"
"qP.33.3","0.838944374762855","0.885726649217302","0.844607606397004","0.516957300943385","0.791797363817397","0.876482212863631","0.799528642418016","0.821002511262098","0.922088203364167","0.965739527924655","0.819632977044261","0.761315105623642","0.728780605806377","0.659265450377886","0.740057688352139","0.77749320966093"
"ABQ.33.3","0.100659576840079","0.124180022791831","0.159384753508571","0.0719368597055959","0.113236599225938","0.134641837714278","0.0519100725066668","0.0892908962811964","0.0605386721533082","0.188264449319074","0.186268151693626","0.160627647512406","0.131394952041772","0.110316295630255","0.139212330383801","0.155360607374928"
"Quant.34.3","0.159509810320125","0.181352481579057","0.147978949809052","0.143854300648057","0.184453969283541","0.150503857826219","0.131028117397233","0.0941275276019717","0.148409067401795","0.121528388084692","0.151682927868606","0.135376080213594","0.137035349151227","0.139739618242115","0.155471954033532","0.139897147329227"
"Sigma.34.3","4.54659004051842","4.16915390945452","3.78711268195998","4.21534958353216","4.46538210969227","4.48104732595958","4.28181426979798","3.49029352230207","4.63589505894173","3.62464182428049","3.62218989480755","3.55518805504725","4.04059048867726","3.73926524940986","3.63077652282835","3.76885410888169"
"Connect.34.3","0.347842975375613","0.255453983864811","0.146990827789091","0.179385664161471","0.00496548591746208","0.362833809091393","0.191165992377337","0.34917018232988","0.146660697725249","0.0838805654144252","0.214169313125966","0.294823715571808","0.11430728876337","0.169515258863774","0.238843245494365","0.14635875098167"
"Tau1.34.3","861.275629612236","997.30107124711","1018.57208507024","1019.99411906767","1022.32927663055","845.271385385298","959.184768809322","750.073525489922","1131.01071262812","870.551161861173","701.349819079141","1068.77154899713","1269.33972527538","1200.39413366373","773.369786520279","1086.62911748822"
"Tau2.34.3","2305602.15377396","2137082.3831171","2648408.54862186","3006351.09755377","2311374.07118273","2494843.2039167","2686904.85786111","4580541.6851514","2517037.15312321","3154687.6303311","3148229.33261363","2638802.7762165","2308773.73069484","2496821.08745681","3185934.22970322","2798191.23114188"
"NPQ.34.3","0.550685193809883","0.265880961737353","0.654605089787291","0.480451506076078","0.29727396028648","0.370520762788734","0.518924501243519","0.616241608670737","0.437100824505958","0.477780907458084","0.439265492756181","0.481333139153165","0.39002781312109","0.361745973587031","0.426816756722466","0.512884810979532"
"qP.34.3","0.859322138572803","0.899732034614158","0.870662726777445","0.530725453973319","0.817532228033219","0.897852266574576","0.830440630931246","0.847836325807798","0.9355489204527","0.975639050125853","0.818919908652662","0.794909214135763","0.781603017700252","0.709770725074564","0.762408632953772","0.827450165361072"
"ABQ.34.3","0.135358529860023","0.0696643980298479","0.14908713271502","0.0510713222443228","0.178937138994138","0.122628037705132","0.0238827119082499","0.128956017220864","0.0685525013419155","0.263968093524095","0.211242097718999","0.12573138030309","0.115177851791862","0.0856330951700398","0.0720730188886294","0.186876501115799"
"Quant.35.3","0.164567454710795","0.161815840425308","0.148264520476137","0.136946755760102","0.181947764792562","0.15339018405109","0.121825048985985","0.107225034862498","0.143224113616039","0.126742133707866","0.165720183323149","0.137562071953978","0.144980418671743","0.151607603585298","0.15825644537529","0.139357228823949"
"Sigma.35.3","4.6200976154637","4.3084170767126","3.60679416122862","3.93629240040913","4.3907033039726","4.16054520584741","4.1959552013368","3.6810447795503","4.57534332363297","3.79324300076788","3.55885247266395","3.95697245390047","4.28385456618318","3.88116345111245","3.53082346107566","3.73750234491038"
"Connect.35.3","0.236444098553657","0.212635686764991","0.218322562907109","0.135078393858627","0.0917601984921356","0.320137438101088","0.180722973238209","0.309955981141848","0.17402258613064","0.0611116926893401","0.232108362214959","0.366898591901959","0.194672383457746","0.213412528950174","0.209998323904196","0.177768726593482"
"Tau1.35.3","819.479124965912","972.990105986122","1005.4422782189","901.941855577508","973.251016611474","852.133087609384","1090.03128240129","769.989542300785","1126.39019405725","914.577828737284","719.89053965774","1102.28309382539","1368.99477160293","1181.9702380404","745.351694152024","1185.95949610668"
"Tau2.35.3","2036881.82367651","2116309.3291076","2686648.36391102","2508636.32004695","2118644.19754906","2694103.1580226","2908980.50658583","5920722.55824336","3000252.10037487","3540206.15870478","3052416.58366849","2388266.17156904","2680796.04408615","2746332.64771834","2924919.59975196","3000293.13060832"
"NPQ.35.3","0.567328660901232","0.298339244109892","0.68392822062354","0.495008281678314","0.317190140785497","0.374872094431702","0.562048049504831","0.608650745432478","0.442081554015497","0.479159223954559","0.463512672299635","0.541876293849514","0.424738636368362","0.398517176478689","0.465677065026202","0.542274480057075"
"qP.35.3","0.876176084329561","0.902584395441823","0.88706233151125","0.531997155932466","0.834270404270322","0.907443427756637","0.849658117264043","0.858440351990302","0.931992487422312","0.98545140194724","0.857526737633691","0.84137647340528","0.824275891592293","0.758139502375197","0.795275595639336","0.847554589211044"
"ABQ.35.3","0.121379328502368","0.0385881927956134","0.189602259246902","0.113890634984993","0.192668549291053","0.185381129468622","0.0434558451138527","0.0813517874413465","0.0807186012375473","0.229731374041136","0.225034276946677","0.0269271858801077","0.0619070627218409","0.050934561945575","0.0976182823499995","0.19364058783289"
"Quant.36.3","0.165621678273424","0.175677146160023","0.157379943679193","0.14628269417704","0.176754883472406","0.153586501130438","0.139864619161339","0.102064675679404","0.158053705313403","0.13165766937299","0.154553964200437","0.135105725716574","0.141172778729281","0.150536811934093","0.158713685361002","0.129444813835487"
"Sigma.36.3","4.94075058151498","3.81971016660148","3.59856622803705","3.96024816259103","4.56255214389915","4.39719020005383","4.09125071433617","4.00702328620192","4.31568548452472","4.01388505540023","3.64042195578796","3.68729877242841","4.20542092367885","3.82810810421535","3.34364914408829","3.72494820418633"
"Connect.36.3","0.161889420998155","0.144699164596311","0.228105430974553","0.135131866833154","0.0920637199042036","0.314532686318332","0.134424066139522","0.410582062628761","0.0714607091189382","0.218143056976097","0.164551970083758","0.209359445987739","0.261566080014798","0.281700065753722","0.245221620530924","0.108933549332932"
