"","Sint-6-1","Sint-6-2","Sint-6-3","Sint-6-4","Sint-6-5","Sint-1-1","Mcav-11-1","Mcav-11-2","Mcav-11-3","Mcav-11-4","Mcav-11-5","Mcav-4-1","Mcav-33-1","Mcav-34-1","Mcav-1-1","Mcav-56-1","Mcav-57-1","Mcav-58-1","Mcav-59-1","Mcav-60-1","Mcav-61-1","Ofav-52-1","Ofav-51-1","Ofav-483-1","Ofav-575-1","Ofav-1-1","Ofav-57-1","Ofav-58-1","Ofav-132-1","Ofav-61-1","Ofav-56-1","Ofav-56-2","Ofav-56-3","Ofav-56-4","Ofav-56-5","Apal-58-1","Apal-24-1","Apal-33-1","Apal-68-1","Apal-85-1","Apal-8-1","Apal-58-2","Apal-13-1","Apal-14-1","Apal-7-1","Apal-5-1","Apal-58-3","Apal-20-1","Apal-58-4","Apal-58-5","Pcliv-5-1","Pcliv-3-1","Pcliv-1-1","Pcliv-2-1","Pcliv-7-1","Pcliv-8-1","Pcliv-9-1","Pcliv-12-1","Pcliv-14-1","Pcliv-17-2","Pcliv-17-3","Pcliv-17-4","Pcliv-17-5","Ssid-1-1","Ssid-2-1","Ssid-6-1","Ssid-7-1","Ssid-8-1","Ssid-9-1","Ssid-11-1","Ssid-12-1","Ssid-19-1","Ssid-20-1","Ssid-16-1","Ssid-16-2","Ssid-16-3","Pstr-1-1","Pstr-1-2","Pstr-1-3","Pstr-1-4","Pstr-1-5","Pstr-2-1","Pstr-3-1","Pstr-4-1","Pstr-5-1","Pstr-6-1","Pstr-7-1","Pstr-8-1","Pstr-9-1","Pstr-10-1"
"ABQ.33.3","0.141096805833728","0.0196775759459027","0.0474721580739391","0.0664864479462818","0.0227783818249659","0.14068930179201","0.16662587431384","0.0506190002049738","0.127059053033674","0.299566712259832","0.0228991960394517","0.108716169264758","0.0221540101328456","0.0424948541266161","0.0590894258646839","0.148595107548008","0.0684291370866043","0.0130454526358519","0.0185834214537524","0.0150238083665392","0.067283443699691","0","0.0604783628855209","0.108676886668198","0.042465144571719","0.0653297590908877","0.121161311475435","0.127179840151829","0.111743034763986","0.0376933836381663","0.0814874112976317","0","0.0916195004613068","0.100595471056276","0.154004994475577","0.154649602920262","0.0844216614210594","0.176986779467927","0","0.0620976134540946","0.0563012313132882","0.107076609349042","0.109820580750566","0.0944876206039847","0.0561675418673874","0.11787371157128","0.155133646827428","0.0833992611279185","0.204724919475611","0.111809243309221","0.0772962846889523","0.048775831525268","0.107430548978155","0.177426176915798","0.074088972564787","0.203419214777148","0.0611955534122182","0.121612051074767","0.0137102186126049","0.114541384273969","0.0421160746002083","0.105984285491311","0.0523187102437166","0.0794035251917662","0.0582201293798736","0.295431020123783","0.0498050924825376","0.0586545069594581","0.0617006292358449","0.0899719949843684","0.0498407261241471","0.0577006280221954","0.0359710100710364","0.10663616208602","0.0508466359243589","0.0833145546642931","0.196789602543832","0.0804395976101553","0.154867371559674","0.147294032199294","0.0760976508432746","0.0684315060184572","0.0418975760678231","0.128296401900785","0.0187107964808619","0.125748036044212","0.0731944386870065","0.0293326481299915","0.0346635649649811","0.0828507486817119"
"Quant.34.3","0.314654888242856","0.334324967525273","0.307831111163964","0.291298247169728","0.312257409606319","0.279272602269841","0.336182442294116","0.383250011208189","0.332126750848592","0.342600696338228","0.386799115224799","0.342238584414487","0.391587098853659","0.388953423904321","0.334593995579175","0.395230444993214","0.395017809253271","0.368683820142484","0.354123182645807","0.395311524292864","0.3387442720863","0.296035926690209","0.26944340371622","0.297734530624604","0.299984460055014","0.301277582491551","0.255007279826588","0.268907987688776","0.282918065600088","0.298772390324632","0.284827890278934","0.280686286244915","0.250766329703211","0.251105534684326","0.259072176119104","0.291789916797706","0.30866665016935","0.246579116349729","0.277622866396028","0.300173275244794","0.300608388532439","0.299630078752818","0.296994614868652","0.258665689521033","0.281395059508337","0.21156481917708","0.250574977183192","0.238858253274203","0.249025643386539","0.239111030332008","0.364911829655873","0.340296750586472","0.379812579346973","0.330619346266175","0.362975149248077","0.325534261973712","0.383846740416961","0.34965815352614","0.369699795241819","0.347788999760287","0.360522759486186","0.345998652999114","0.361285777964574","0.24150125984216","0.221413103889445","0.201860516751142","0.305143751082628","0.306068703632389","0.286533609075983","0.301724089570001","0.255198206474171","0.31558322038281","0.251502094304505","0.302420768580001","0.313520025480224","0.311817169910021","0.246814367901116","0.25119883119147","0.244033352528745","0.187037043363327","0.223388707117058","0.26240158260388","0.254110240331292","0.239935117610867","0.225086031412294","0.259431843666871","0.282657259214937","0.278327348677248","0.278971027811561","0.2881245202603"
"Sigma.34.3","4.3626527543435","4.72858146360715","4.33569765051773","3.89740349401276","3.91022411353717","3.44359548197094","3.32172775852318","3.26296686853387","2.7024021308442","2.49790250201294","3.04492590920517","2.41647444700862","3.77043324402572","4.57660811638977","4.29967551334102","2.23436730982554","2.87595995249368","3.45966300520494","3.23677671518269","3.20692792878519","2.85367588691283","2.82730444842037","3.03060104461289","2.97868500547452","2.75442788900055","2.84444054516689","2.11423306725383","2.47890416408844","3.07388133760373","3.24794438625208","2.83779018050567","2.82547685233217","2.48529408325592","2.4394340140934","2.75110366551089","2.55819559783512","2.71277923132343","2.35185930287844","2.45558732767943","2.25667962244369","2.25350000734448","2.14525430072287","2.26960275619612","2.11548528573673","2.46232061829134","1.82319407666043","1.95623029848159","2.23086889117604","1.90953416291855","1.91908723359279","2.59440031677243","3.64461489917128","3.02390762623843","2.34637452520935","2.70058313522087","1.90561914563717","3.3435903524078","2.44142162242381","2.75658899828658","2.30579540827867","2.35385267369733","2.46376736184217","2.5360558182715","3.08530191635197","3.45596729381169","2.52269977320252","3.09249997642485","3.24617982360677","3.31975747472499","2.47417814550281","3.94042831640831","3.31505396976362","3.12333848476368","3.36328132613514","3.74255644344402","3.21763334385464","2.06378384151162","2.1413521610799","2.08041880454565","2.24728791195047","2.69203394636296","2.49368326479374","2.38803429965598","2.42284580271582","1.98781796254539","2.13633568018604","2.46372709292611","2.36268038980268","2.94935438056234","2.84775476726697"
"Connect.34.3","0","0.124021187717","0","0.0708694300447182","0.105675679280903","0","0","0.209406978172663","0.0357985876622856","0.0328419542422028","0.138784237083172","0.242709237661857","0.286296293781942","0.0384487027492738","0.114141238731773","0.103820166822437","0.131163474182998","0.27689140621647","0.158347036524553","0.152623769081075","0.272445550684974","0.0458212157815049","0.150035004968646","0","0.0354330032244789","0","0.0848885833814345","0.0617095369200271","0.175746591385761","0.139706127167655","0.0155814509608968","0.145057507111033","0","0.15742331497837","0","0.0699436521507329","0.0963367613554456","0.0815773076009682","0.163079814276632","0.157061134422151","0.0331959139774461","0.0633875269000973","0.170321837675747","0.0956598421409252","0.0830300233081003","0.365692954774984","0","0","0.0471895389594012","0.263893197080167","0.185276790811139","0.10767188554588","0","0.106229354220618","0.186495059404237","0.256970916553473","0.0672225049957527","0.0909347468079048","0.050146916507416","0.29589519126181","0.0995416583299025","0.106635598869854","0","0.126675969005777","0.0417980518424803","0.104692119559883","0.0820528694276111","0.00240659341775903","0","0.0544687093970125","0.150482333125154","0.154917773303031","0","0","0.141295957102601","0","0.119519518280125","0.0354310205912264","0","0.270077879904845","0.285134476098782","0.211540725514835","0.123930383983457","0.376673935287844","0.287192857824642","0.0804669424670797","0.111568540751312","0.130692723191779","0.206255966154085","0.0604326511472574"
"Tau1.34.3","1210.46687551414","1569.0599607413","1964.57195982523","1536.24419515554","1889.81796242784","1694.74274827748","1702.85961713059","1283.80628229002","1040.87075485964","1537.50385997589","1107.86881571559","1713.2734390302","1128.83859367139","1303.71638594445","1301.73139735118","961.931880504317","896.497313343214","1140.85541139148","1124.40477636365","987.446482768028","879.128465229658","1039.44317628171","1039.27070664503","1266.85587076702","1128.33244326724","1315.04766987725","932.708561131744","844.892406601138","1154.5394955754","1628.89499573751","1401.85238963867","1036.60346632272","1159.3166809646","1162.79332195632","1233.5547389828","1110.34043195322","1462.68573983002","1829.10297353531","1395.74976404441","1472.56040687597","961.996207385802","1081.83239746533","876.031777729822","1249.91534936748","1565.31323381013","1106.72483073579","867.877663266763","1028.96658903859","1377.01147343389","1445.19323115026","659.980579612785","1014.95835824414","1142.15529544425","699.286191891304","649.606701354806","554.314961518124","929.925055501903","721.982352400297","804.104160243939","831.559330641542","843.828852904295","907.483119724715","998.78216178886","1864.57306535203","2671.13365284868","1717.77695879786","1747.86622918824","2190.35480569054","1834.51459761525","1187.03185945479","3480.72967975872","1453.77549588882","2482.2056517953","1721.6836226272","2022.17921432059","1710.31349160896","903.89160085188","924.726844928298","1034.88822823748","1138.2786527355","972.872243073171","1172.32652996629","1392.69583633895","934.102761631206","864.324104990542","1311.00792030873","1632.18057540205","1235.49126277633","1172.38845376668","1206.89483385103"
"Tau2.34.3","614750.19026916","642390.830402459","532240.498252513","733549.599885136","570358.174833558","956234.153065508","490386.510486804","460802.35326144","629409.831300021","577670.884414241","545962.638438147","597601.710147252","435666.85508652","371426.338382372","464021.842212877","550106.329606993","470010.048148955","524138.797225511","591235.881723468","481783.908385648","719944.838321063","852770.091298613","948281.695029123","802107.883210295","776160.795697284","837000.933154927","1511448.1801576","1159512.2022247","776874.102950865","632616.026127888","817726.715039085","778880.297412319","876646.523883143","1159006.57183265","950554.007514307","749666.417386561","683350.61693644","876304.154923713","654787.710316013","729331.437859303","993882.972750442","830308.798537213","1385431.68248423","1043045.78027295","745664.228993589","1559940.06003162","843879.865581836","1246955.84214335","1156701.98314758","1453795.2276444","647370.832356704","631902.060478104","434852.624114097","853406.494137841","650589.16259284","1054845.34313878","494071.223042859","809562.504126586","417267.732690157","787662.832050273","873267.006133718","875846.128246492","701642.13271736","872254.350974612","934262.017999388","1094908.98164042","572783.901159874","600931.800894238","809947.001324807","789510.462651561","688269.035512681","566302.370312487","724497.221095824","550443.774620305","635276.671604485","522817.480656634","1451515.84881707","1368128.24617552","1313196.13066236","1940048.94968945","1182534.86193886","973870.060755133","1035937.59914689","1801233.62731023","1674607.46311552","1164215.97362079","868889.874130359","938357.321210015","889432.800889439","859459.517498358"
"NPQ.34.3","0.315659948766839","0.0763967279946868","0.138852410418715","0.228363281656461","0.23095817402214","0.247638603660535","0.245303985596155","0.296803215061122","0.355807758891887","0.401749175988883","0.367514014742856","0.322112100370339","0.261376575481522","0.201745187736675","0.00994242377485566","0.427420198422362","0.346079166840934","0.259768668402185","0.139748973591728","0.191551619699934","0.197716838410404","0.383569641002457","0.32283044972414","0.262051962849879","0.292799394980832","0.283992948404528","0.441148022487854","0.364092347463708","0.296295718031892","0.239500911029618","0.213345813930766","0.275323546441456","0.321580491299615","0.279528323378579","0.164379006813261","0.274659766579275","0.287046108370884","0.381086443625462","0.269138508104305","0.273592328984391","0.35014281960233","0.255919021912124","0.183919448555951","0.256229057134844","0.274136560101946","0.361623981556792","0.302951051661713","0.368700742683463","0.288474027621996","0.315298073507615","0.102352839084415","0.166888036587055","0.0716450903013904","0.23757599332098","0.300450956164658","0.344804141497563","0.0524398872793152","0.214794557372242","0.161375346106896","0.313562524385137","0.187040696436759","0.313537219670694","0.179801119266395","0.167246338369398","0.0686540808074218","0.252441296018019","0.234752413570234","0.143508793539653","0.178275809797944","0.324593107003144","0.182170687155631","0.229426472883087","0.211390478992667","0.182084760503623","0.184312126973619","0.159971099197896","0.200514670788936","0.234951708561366","0.425794563019003","0.355365085439226","0.399364908485503","0.188369144644433","0.363186002995414","0.424988315723436","0.333496125432277","0.443898133647424","0.228005106235539","0.348831966768395","0.560621159364539","0.364254421965997"
"qP.34.3","1","0.903187833706398","0.894810881260837","0.89574917646285","0.990524001818349","0.865796482410482","0.993993228677542","0.979829000972491","0.823875999977326","0.968495954838913","0.945615900590699","0.977899136039121","0.95132999116428","0.931863733471858","0.769946666338811","0.993190011393892","0.958265044759127","0.947757327542519","0.886887359279984","0.912919764647027","0.921078283330481","0.819283441244366","0.808281096553571","0.83995470627122","0.823671051235514","0.861504771160677","0.825798188853023","0.855549548544911","0.865122706209401","0.934428839923018","0.890534487331421","0.93325374472075","0.890245983933553","0.888446910642579","0.875097313216562","0.834118671383896","0.874812547026596","0.913886072901902","0.772722486732705","0.830036728426498","0.86241104349849","0.744507044199407","0.894321266470088","0.839867187904194","0.893937570712879","0.888527510061494","0.923517546828552","0.890960261294568","0.919268692402362","0.920379512966768","0.86584949830257","0.959348324061888","0.884499632880932","0.881396920790318","0.963806693499399","0.927285134698955","0.933086294823219","0.901209512293642","0.94693161614821","0.928842994248454","0.905015545749422","0.964903456598541","0.951971723598275","0.883553435995774","0.801282278925646","0.85976039003763","0.944705273374736","0.873574830562882","0.862674807823418","0.905626153441653","0.922667937337672","0.8875617318452","0.873217501971052","0.870887657891137","0.893996041953648","0.927413460219513","0.921029474916272","0.865593268993989","0.959072016199665","0.867335954045996","0.893572801861087","0.882751428301618","0.92690750123534","0.954573342465589","0.871922338682401","0.940114419622575","0.846805832028998","0.920337868996658","0.907420689236152","0.936693565879813"
"ABQ.34.3","0.188836580814881","0.02143461394605","0.0683920284536711","0.0502102461747967","0.0664810117598991","0.150686780914927","0.192866205857986","0.0564781946718187","0.129415536616193","0.286158055091062","0.0423355303168454","0.0599625520915212","0","0.0506826409695436","0.0565619329411794","0.173346575048729","0.0957533601959136","0.00922077483344508","0.00836349801085989","0.0021452956064747","0.0858119216153622","0.0380385295419157","0.0387574265795373","0.137949295562561","0.0557001636271066","0.0691782682076614","0.135981520433264","0.0678628872471284","0.0551548651477168","0.0534241743816881","0.0785877006665782","0.0098902247920245","0.156709606592915","0.112192326528662","0.173630636154624","0.145338094959592","0.0640618714238272","0.160609221044136","0.0475956529316642","0.0590686495382973","0.0496090475969935","0.0941292356316529","0.127318226684971","0.145344030629832","0.0666004323612684","0.168666555913422","0.189660534120014","0.105573437587064","0.227532187321571","0.142305294868516","0.0999356354204731","0","0.17870117520079","0.108164378434864","0.0411913344635563","0.185515421088751","0.0814386672230948","0.0851573279031705","0.0402090093890077","0.116449093368337","0.0205018172409811","0.126066606575433","0.0496746841144433","0","0","0.313696661352558","0.0119011733135086","0.0842480129899165","0.114129043184727","0.0712923374575986","0.0378285701379543","0.0658703237310918","0.109691127754255","0.0782703926709314","0.054347287491175","0.101655941471574","0.191921398153902","0.134548455484917","0.166489231255291","0.138389689442301","0","0.126521133333927","0.044065120436071","0","0","0.122082550100327","0.0911832285357166","0.0467721054879577","0","0.0406064509533641"
"Quant.1.4","0.377353860344099","0.411441397413563","0.392854625975787","0.395674698526024","0.39906880745164","0.394976775265401","0.42920649324816","0.487974433664182","0.41865604213663","0.443990214898783","0.469803869731936","0.423926612228858","0.466403464514177","0.446482590098283","0.390073287720284","0.425347379763817","0.451349184931496","0.441950540799351","0.442686725075339","0.445501327622128","0.42472889209959","0.450222652925019","0.429589099719488","0.444451283553848","0.447207990850946","0.439751086179385","0.412464046004892","0.384969405213442","0.418637143390889","0.418632298260607","0.399394101119032","0.39119917891093","0.389108038235573","0.351470399390638","0.348504782187358","0.427594322964129","0.419366523914357","0.390132393365552","0.441429384073405","0.437765095404836","0.39973036550711","0.409384418784816","0.375752430114531","0.348499874567016","0.378480940495951","0.307460359849985","0.336327303155094","0.346435806118522","0.368598780792673","0.381861096397766","0.434172960733537","0.445479722553755","0.468517741838378","0.37617324644053","0.42178900322274","0.373332140651","0.437834942075575","0.436663166821433","0.42538821381527","0.441452952883028","0.418648613298099","0.4270548854811","0.433011315116681","0.345298098409571","0.315736637489601","0.309141952264982","0.399821706091463","0.393479878800967","0.379505809589779","0.417253636750503","0.389415879313655","0.424999874821409","0.379360126631802","0.438395481786113","0.444593367684158","0.436453823605648","0.294051090704232","0.336987791992596","0.351979908593648","0.304731464163959","0.361488758355755","0.376879659975533","0.379870385688786","0.34527697693107","0.338264504005446","0.381281599775774","0.420060273063534","0.388229096728219","0.42911615782351","0.405424914661516"
"Sigma.1.4","1.94301905682354","2.09406799804968","2.04504254151936","1.86688610057835","2.01897086518903","1.70525540537489","1.79093372683125","1.56809066532814","1.36161217346336","1.54299255969058","1.44169796738264","1.23326515523426","1.92481795611098","2.32808726808525","1.74663704788091","1.25851332127484","1.43798346049586","1.61929293524946","1.46685433498574","1.40704584316598","1.3373038455777","1.17139639058296","1.25744295077353","1.40736346685687","1.20488182742072","1.42018384836423","1.17624851484853","1.06110931565402","1.42736884069284","1.49967130659953","1.33818948536677","1.46731756941737","1.41777117592524","1.27862695024282","1.41873368614088","1.2965889796357","1.32871275921266","1.36652315763303","1.14834674462534","1.16454852722879","1.13777272478497","1.0083114972454","1.04758548553828","1.23276792365354","1.32231951161393","1.10149765109786","1.1620430846643","1.34549036094883","1.03234901920189","1.00746726836004","1.28467523240924","1.64460449392061","1.68368303999832","1.31462536451818","1.20673729855115","1.12149097680215","1.67207681386717","1.27805424342915","1.31380944486362","1.09356883858313","1.0764597373714","1.22578249128671","1.24785066970849","1.53347503944122","1.73463563168959","1.5783808300102","1.61543184958554","1.60583232846773","1.66993745079356","1.26850799423268","1.97025376190445","1.65977249811863","1.75183260568541","1.69990716625694","1.67866192482959","1.5206191181687","1.12792940909262","1.1319093639244","1.27466563739066","1.07531148461461","1.20212625275804","1.14834008186317","1.18049506880342","1.0041042087574","0.928228732061081","1.12777785432019","1.32305749214306","1.15993805444864","1.40544447717642","1.51879090954612"
"Connect.1.4","0.0754974609688885","0.174301200948571","0.131100033294303","0","0.0273040563399555","0.00771972976098555","0.112527022134475","0.147823972275794","0.196935192900924","0.251364467315741","0.291379305711327","0.300745151215507","0.245046094486923","0.150643021032254","0.204504209912708","0.353593768979447","0.266239605563814","0.255863907587092","0.218470368011706","0.28749947259977","0.279407843908611","0.227275684795655","0.112400132060704","0.173297101569263","0.205742019563184","0.246894019490307","0.168114447142837","0.305110811124871","0.157387251517118","0.161576604480489","0.136240241505154","0.114066966154236","0.156006949535477","0.1315066124938","0.0967681832650305","0.1599014122801","0.215073817799268","0.257826154687541","0.26196004311129","0.2531384551096","0.218266317212345","0.354302536434169","0.194245467372033","0.236916140419386","0.224838306977772","0.223426357996565","0.118059848097626","0.185994552003648","0.280022805897782","0.274970332251726","0.224124667517909","0.172121302767591","0.169662663879468","0.193545482186488","0.287639782606838","0.262866904693282","0.0586770672812462","0.20441493066277","0.158699788830581","0.167070435373586","0.206557941045199","0.210383921326608","0.151696261894857","0.104000966835756","0.0722365170561235","0.075453549398794","0.0914842681199495","0.102899474173325","0.0812080792717524","0.119721886776638","0.0095584253138727","0.172971873892689","0.0627906190847315","0.135968768317669","0","0","0.32995082190392","0.229864420273802","0.106919009482188","0.206150714186192","0.146513438112806","0.180054754816829","0.13911734147259","0.207742453642953","0.377711100603002","0.220979996807881","0.154860316155824","0.201384501054083","0.223902751645954","0.130641267762717"
"Tau1.1.4","869.995637925272","915.635944397569","1163.52729016895","1142.40523847599","1500.38334295478","1401.12912519028","1716.69827870505","1205.53965990648","1263.55011083095","1111.78569991702","759.416874652275","2125.41387220004","766.732052722537","919.627169286054","818.012696377879","624.212752636118","702.082335385307","714.040220068369","784.671011329106","685.098009404444","741.313800663906","906.877356123741","788.701124194521","873.777056167322","880.69371784901","874.304510644516","646.311453847986","758.643273099731","845.20614845797","888.423103253832","908.915437658527","859.277596863612","814.345222962766","910.620344470787","1012.56232405688","817.907807620648","869.552828077935","882.925864783506","822.050331614746","761.632200855797","703.685101998434","815.205427986986","738.251154665242","837.868691131378","901.448188381436","937.449615773101","1020.57279677457","911.37142663283","1186.26323394691","1012.9795077076","478.499895737188","656.184047944249","608.583975456022","550.659387486488","498.91625110859","544.596276851245","712.92948172198","636.54196010713","685.962266704596","656.084464401534","658.654782824821","697.707678484652","777.941715550056","1510.66329815902","2066.16635958297","1585.8208774664","966.21426244167","1271.57109933098","1095.47609073025","865.634277202822","1530.85924576897","995.591821346694","1179.20632586292","923.332494579698","895.322837320449","975.71692158479","661.065793542112","804.822532605926","908.264293443856","988.050991840011","921.04041653539","932.410553768288","970.918168617121","723.180859890495","852.224135024151","894.493103467753","996.988106293312","935.408710182915","788.355441215793","1105.60872345626"
"Tau2.1.4","1328670.59489526","1336795.95760455","1809901.38591137","1713374.43262505","1064649.76916963","1159620.75395866","740511.749774284","545098.663458445","749473.944214898","720967.169800645","773863.125216727","705599.577793915","627207.65478303","1075303.03406699","916605.584203938","987454.412516976","1085792.8779573","875685.709736823","906550.467460493","887559.908213859","971278.22204968","1286311.71817818","999328.703875695","790964.998748084","1404856.04445459","1424715.58508034","918350.116435962","1266582.26607624","1354039.0219805","978793.839436115","1263105.69587002","1321664.55829905","1200191.09435682","1130576.0382718","1120067.78155496","1624459.9524729","1353423.40248942","1193499.70541678","1057703.29343654","941852.780872456","985276.713241738","1342971.67096641","1549907.95311707","1305260.58343202","1207799.89109514","1545615.78371112","1365589.12674051","1301669.9195271","1248651.38389078","1704366.43942741","933303.494503611","718847.117250758","658077.315421716","1375078.32607823","838344.443938226","1095662.92169338","796681.629818897","992762.328514243","946582.742228184","1010920.0802931","968234.381452461","925552.80962945","871524.227740108","1252034.23107474","1354593.35371643","1929746.45192384","917679.395946195","1068788.61879562","1252743.91445539","837130.248266561","993259.395041083","803898.375758456","1050046.42198805","860815.49542327","798888.507580929","883974.958285258","3264792.63896904","2297807.19780948","1849048.89291994","2303497.44638961","1462808.12452191","1162712.55625816","1017748.05213173","1761910.98278439","1590523.22698974","2025368.41227943","1159659.57822178","1131963.06366107","1059226.52406357","1144085.04826973"
"NPQ.1.4","0.102343332398854","0.0835014021882167","0.131953124003235","0.135501992399646","0.0180828098946605","0","0","0","0","0.0375596814956093","0.196479203662562","0","0.175631752724134","0.34452913207727","0.0232935125873264","0.343072324041909","0.357303148458936","0.214393730063888","0.148392194011353","0.269791867477757","0.225429425175308","0.444403360348516","0.330827527051472","0.248815861739057","0.301861580346931","0.270992824636784","0.410733134573017","0.384574259119319","0.20949064517796","0.182827239403859","0.199132721196334","0.18132243827934","0.193803917731167","0.119605424350058","0.0145011632866312","0.301100789801062","0.283594599622201","0.290582588056446","0.269077497519627","0.280030736568113","0.374226763454984","0.449940817250937","0.154886107661194","0.31136395199006","0.206668572139563","0.0856306314585811","0.0703561321523426","0.198124162182523","0.104771837116627","0.141519514542979","0.08315572913495","0.0284014570043915","0.141467177790091","0.334727992801862","0.317888706705651","0.247713710997873","0.114681318142983","0.122921802401669","0.171625875326072","0.194108049847326","0.173910292482798","0.149442532289354","0.119176790158562","0.0176882302753432","0","0.0664153494045403","0.163895598654934","0.125392602931623","0.156381862485782","0.25839649749504","0.0912610404764694","0.207450431943624","0.141756473338548","0.155487226924807","0.147696123243277","0.104050297802608","0.160946708793599","0.219582526807588","0.113965879510727","0.108754827062681","0.137287317947401","0.142536464801468","0.145371866269844","0.240121589833954","0.125043413624515","0.228590441369297","0.18495952047491","0.235667362289688","0.293819080315665","0.201860979832305"
"qP.1.4","0.822317132073954","0.91925377160121","0.948134591047402","0.906410209588358","0.859212110499448","0.76496203114772","0.835470285140945","0.900038716575778","0.645354586939968","0.811165048112341","0.901796222293254","0.841283148311749","0.906158868338594","1","0.882118419382063","0.961086393750877","1","0.974496793781315","0.953978036902927","0.98545563038237","1","1","1","1","1","1","1","1","0.957325592229784","1","1","0.949357394429823","0.954036350603786","0.860256671184581","0.827219739430179","1","1","1","1","1","1","1","0.956303488953843","1","0.974658321134065","0.739247424541155","0.790880364363154","0.913705437916911","0.927989891442471","1","0.909716406212039","0.949841143013862","0.989106876712306","1","1","1","1","0.897573907954279","0.937759731507694","0.947440748019086","0.950761388266487","0.883235762747211","0.935478084028084","0.840890892204153","0.867364012382612","0.801941926647549","0.991172386430522","0.934262024426924","0.9352171416518","0.996288127787806","0.946723283625149","0.959759760217768","0.946675770333107","1","0.997308863413147","0.992491998374785","0.928292000324977","0.927998404835681","0.79695182626271","0.789169717293038","0.849687910970272","0.97400986631041","0.892550790788547","0.946011849367335","0.882501635855729","0.942427108032733","1","0.956896627169934","0.919651885091668","0.937895865191893"
"ABQ.1.4","0.315986602772368","0.141398666723887","0.175332128208622","0.157695434764359","0.0927948076206809","0.17609688319188","0.0792473954416264","0.119870791405987","0.1719841486198","0.0896684614920961","0.0453396838484097","0.14665368121349","0","0.135635069676198","0.203516885208922","0.0362284282751156","0.0736149735617401","0.0387080904961303","0.0576414321033343","0.215922861390215","0.11792990941263","0.260911997453834","0.199533215112309","0.211068566592126","0.209590588158116","0.174084549996372","0.255173082777862","0.344282344285459","0.140579113344601","0.235550056393456","0.146865275405506","0.0286000827387582","0.158374355559582","0.12503043450721","0.11773702179682","0.199803387580727","0.161574259335837","0.11080476125207","0.372654568624804","0.0984128660067771","0.185164759425966","0.24620375189303","0.236065293696607","0.106709497121802","0.0852588183662336","0.395863939011999","0.314581129940756","0.202373391676376","0.223770420510924","0.308539864156073","0.1720141905478","0.20565037394747","0.0930304213357155","0.256703503551445","0.248812399452754","0.227226306356663","0.108375156733357","0.0649290577953776","0.137531715512649","0.174670423401837","0.123626527290304","0.109187836386491","0.19920198804892","0.179882764570193","0.136242721902585","0.118648101560314","0.109313059403209","0.0972901878197192","0.141308493419306","0.16192765890354","0.124832491970272","0.0736911590365018","0.0449864174143679","0.156969600678775","0.160093320141261","0.198397100308254","0.279482153307842","0.248174868351552","0.197125798320511","0.42466357008886","0.241946516295816","0.202625592792237","0.145883423836087","0.462828034081591","0.547286943840374","0.253987812660765","0.0898737343029949","0.2161722803934","0.0711989557840076","0.0829822469821632"
"Quant.2.4","0.291414377979555","0.310210377763227","0.285447846728725","0.30066298412775","0.299521635445355","0.27547642646987","0.316968089739745","0.354439500943158","0.315541531318574","0.318670168964448","0.370864616347858","0.310346126590746","0.369563019600256","0.363958310547838","0.316856263418908","0.36883400209176","0.373245136261556","0.357975763278308","0.35112977399941","0.360582584138549","0.322308031314993","0.35548129289111","0.347834259669352","0.333812199854623","0.354585437731364","0.330758331932412","0.341936236210731","0.309094678651259","0.324748254416991","0.308295639039674","0.309631985567765","0.289761215730438","0.286904765789988","0.265320450690794","0.247020361442486","0.337656776683705","0.342093907160646","0.290263869187493","0.343066587912396","0.337478776060526","0.342296485732059","0.34092259065808","0.284972310900601","0.277364848207391","0.297363224045209","0.223096606622203","0.245992058551118","0.251854351247731","0.261781048242092","0.281315800144978","0.340587645754641","0.324471369742495","0.365544495721805","0.296573180157334","0.326620127756795","0.287727767047308","0.346955314254119","0.323265477338324","0.344279144995701","0.340657692152379","0.328872211693147","0.332647189695502","0.335877367102758","0.227192180956171","0.216533801529425","0.224587595452254","0.31703633577415","0.303793803381492","0.302896255565271","0.322385431049543","0.288987254927998","0.342078282988052","0.289711823697621","0.316391332667303","0.341147882089606","0.331198231099598","0.217590025479248","0.247679962033604","0.249557137512247","0.217819106344929","0.256646208368954","0.280139179128183","0.287696719085992","0.276533601163242","0.243613013853675","0.293258359270849","0.307395510970909","0.303081771414879","0.322883426105406","0.29740223856186"
